Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|Expreso|expreso.com.pe|Keiko no debe prescindir de la experiencia|Los años cuentan. Keiko Fujimori, candidata presidencial de Fuerza Popular, debe pensarlo muy bien antes de prescindir de figuras de la talla de Martha Chávez, Luis María Cuculiza o Luz Salgado, pues son ellas, por su experiencia, quienes están en la capacidad de argumentar alguna posición del fujimorismo en el Congreso..Así opinó el analista político Alfonso Baella, quien recordó que el llamado “núcleo duro” del fujimorismo siempre ha sabido defender a su líder, el expresidente Alberto Fujimori, o al menos ha rebatido los argumentos de sus opositores. (...) En entrevista con EXPRESO, Alfonso Baella además consideró que el candidato de Alianza Para el Progreso (APP), César Acuña Peralta, debe una explicación a todos los peruanos sobre quién o quiénes lo financian, pues la millonaria campaña que lleva adelante así lo requiere... Respecto a la candidatura de Pedro Pablo Kuczynski, Alfonso Baella dijo que “el manejo de su campaña no está siendo el más adecuado. Falta de reacción a los temas coyunturales y una falta de compañía o de vocería”.|19/12/2015|52||0||Alfonso Baella Herrera|César Acuña Peralta|Neutro|2015-12
Televisión|RBC Satelital|Habla el Pueblo|La voz del pueblo, es la voz de Dios (Canal 11)|Entrevista. El director de la encuestadora CIT Perú, José Manuel Saavedra, presentó los resultados de la última encuesta que realizó CIT. Sobre la pregunta, por quién es el candidato que más a hecho por el Perú, el primer lugar obtiene Alan García con 16,8%, seguido por Ricardo Belmont con 13,5% y en tercera ubicación aparece PPK con 11%. La encuesta también revela que Renzo Reggiardo obtiene el mayor porcentaje en cuanto a honestidad con 17.8% , seguido por Ricardo Belmont con 15.6% y Francisco Diez Canseco con 12%. Mientras que PPK queda en quinto lugar con 5%. En tanto Keiko Fujimori y César Acuña obtendrían 2%. Luego, Saavedra apuntó que posterior al discurso del CADE y luego de las denuncias por violencia familiar, César Acuña registró un bajón de 4 puntos en las encuestas solo en Lima. Además, en cuento a la intensión de voto, Keiko Fujimori sigue liderando con 34.8%, seguida por PPK con 17.8%, dejando con 8% al líder del Apra, Alan García y la cuarta ubicación a César Acuña con 5,8%.|16/12/2015|5033.12||1516||José Manuel Saavedra Molina|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Correo|Correo|Obviedades - Rolando Rodrich|Es obvio que la evolución de las mediciones de las preferencias electorales se refleja en las decisiones que las candidaturas toman sobre su estrategia inmediata. Ambos, elegibles y electores, interactúan mediante la información que van recibiendo por diversos medios respecto del proceso electoral, no solo de las encuestas, también de los medios noticiosos, del compañero de trabajo, del vecino, del compadre y del dueño de la bodega de la esquina. Fujimori, Kuczynski, Acuña, Garcia y Toledo. Los dos últimos ya fueron presidentes. Los otros tres son suficientemente conocidos porque ya han estado de alguna manera en el poder público.|08/12/2015|1233.75|129.01|0|15|Rolando Rodrich|César Acuña Peralta|Neutro|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los analistas políticos Ángel Delgado y Jorge Nieto sobre los candidatos con más likes en el Facebook (RPP TV)|Conozca quiénes son los candidatos con más likes en el Facebook. Sobre el particular, el analista político Ángel Delgado aclaró que Julio Guzmán aparece en cuarto lugar en las redes sociales, pero no aparece en las encuestas. A su turno, el politólogo Jorge Nieto señaló que ahora las redes sociales construyen argumentos que se convierten en consignas. Además, señaló que los seguidores de Keiko Fujimori en redes sociales son muy descalificadores, los de PPK y Alan García son más estructurados y en el caso de César Acuña “uno ve que hay plata como cancha”.|18/12/2015|3275.22||741||Jorge Nieto Montesinos|César Acuña Peralta|Neutro|2015-12
Web|Correo|diariocorreo.pe|¡Ay, la izquierda! - Mario Saldaña|Hace una semana nos preparábamos para sentenciar que la alianza APRA/PPC sería lo más extraño, polémico y criticable de esta campaña. Pero claro, nos olvidábamos de ese sector de la política peruana tan incoherente como disperso y cuasi inexistente electoralmente, y tan oportunista como camaleónico y advenedizo al momento de justificar cualquier posición, cualquiera, la que sea...Si lo de Vladimiro Huaroc con el fujimorismo y lo de Anel Townsend con Acuña encontraba la mayor parte de sustento en las necesidades (o acaso debilidades) de los candidatos presidenciales, la presencia de Susana Villarán en la plancha nacionalista junto con Daniel Urresti supera cualquier cálculo; y, lo que es peor, la defensa de tal decisión por parte de Nadine Heredia alcanza niveles indescriptibles.|22/12/2015|702.1||0||Mario Saldaña Castro|César Acuña Peralta|Neutro|2015-12
Televisión|RBC Satelital|Boca a Boca|Entrevista al regidor metropolitano, Augusto Rey, sobre la coyuntura política - Parte 2 (Canal 11)|Entrevista. Alberto Fujimori emitió un comunicado donde refiere que su hija, Keiko Fujimori, no puede estar evaluando a su gente. El regidor de la Municipalidad de Lima, Augusto Rey, comentó que ahora se verá quién realmente lleva las riendas del partido, ya que hay dos caminos, o Keiko le hace caso a su padre o rompe con su padre y con un sector del pasado albertista. Sin embargo, dijo que Keiko debe responder quiénes son los que la van a acompañar en su posible gobierno, a fin de que su discurso no sea meramente superficial. Sobre la alianza PPC – Apra, refirió que a Lourdes Flores quizá le sirva para pasar la valla y a García le sume, pero que no les alcanzaría para pasar a la segunda vuelta. De otro lado, comentó que César Acuña sube en las encuestas porque utiliza los fondos de sus universidades privadas.|17/12/2015|1915.64||577||Augusto Rey Hernández de Agüero|César Acuña Peralta|Negativo|2015-12
Radio|Exitosa|Juan Carlos Tafur en Exitosa|Entrevista al analista Juan Sheput (Exitosa)|Entrevista. Tras conocerse la alianza entre el Apra y PPC, el analista Juan Sheput criticó a algunos de los postulantes a la presidencia en el marco de la coyuntura electoral. En primer lugar indicó que se aprecia un inicio de estancamiento de César Acuña por el uso irregular de recursos e integración de personajes como Anel Townsend o Luis Favre a sus filas. En ese aspecto, resaltó que PPK es el único con un plan que mejore la economía nacional para establecer reformas.|14/12/2015|2470.23||1307||Juan Manuel Sheput Moore|César Acuña Peralta|Negativo|2015-12
Televisión|Latina|Sin Medias Tintas|Análisis económico de la CADE 2015 (Canal 2)|Entrevista. Los economistas Juan Mendoza y Julio Lagos analizaron las propuestas de los candidatos en la Conferencia Anual de Ejecutivos (CADE 2015). En ese sentido, destacaron que las propuestas de Keiko Fujimori y Pedro Pablo Kuczynski fueron las más estructuradas en relación al rubro económico. En otro momento, se refirieron a la popularidad del ministro de Economía, Alonso Segura, y Mendoza se expresó en contra de su estrategia de bajar impuestos para combatir el enfriamiento económico. Por último, resaltaron que César Acuña podría haber incrementado su popularidad por la respuesta que tuvo su discurso en los asistentes.|06/12/2015|23975.28||938||Juan Mendoza Pérez|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Caretas|Caretas|Los reyes desnudos -Rafo León|Intuyo que lo que me está pasando es algo ahora muy intenso en procesos como el argentino o el venezolano. Me refiero a algo pre político, a una reacción primaria y elemental frente a personajes que contra el decoro, la decencia, la honradez, la transparencia, nos terminan gobernando. Quizás, en nuestros pagos el que peor la lleva es Toledo. Impulsivo, negador de la realidad, disfrazado de algo indefinible, mueve la cabeza de un lado para otro mientras suelta frases inconexas que le vienen a la cabeza en el momento en que ve una cámara o un micro, babeando. Sobre Alan García me abstendré de opinar, para darle la palabra a Eva, un personaje de La Oculta, magnífica novela del colombiano Héctor Abad Faciolince. Keiko, como su padre, como Laura Bozzo, dice algo con los labios que se contradice en la mirada. Acuña es todo él, él mismo. Y PPK, tan tópico, tan gringo salvador, tan abuelito bueno. todo el mundo.|17/12/2015|4934.26|504.05|0|47|Carlos Raffo Arce|César Acuña Peralta|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Acuña declaró cerca de cuatro horas ante fiscalía de lavado de activos|El candidato presidencial de Alianza para el Progreso, César Acuña, fue interrogado ayer durante casi cuatro horas por la encargada de la Primera Fiscalía de Lavado de Activos, Yovana Mori, quien lo investiga junto con 10 empresas presuntamente vinculadas a él que obtuvieron diversos contratos por mas de S/.10 millones con municipalidades de La Libertad, cuyas autoridades eran de su partido. Esta investigación preliminar, abierta el 15 de octubre, también incluye a la universidades César Vallejo, Señor de Sipán y Autónoma del Perú- de propiedad de Acuña, a su partido político y al club deportivo César Vallejo.|30/12/2015|12219.76|740.34|0|6|Luis Carlos Antonio Iberico Nuñez|César Acuña Peralta|Positivo|2015-12
Medio Impreso|La República|La República|El fujimorismo ya ganó- Marco Sifuentes|El día que Susana Villarán anunció que había renunciado a ¿Fuerza Social? ¿Únete? ¿Unidad Democrática? ¿Todo a la vez? Nuestra ex alcaldesa alegó que su principal motivación política era ""evitar que el fujimorismo regrese al gobierno de nuestro querido Perú"". Algunos interpretaron (quizás ella misma también) que eso significaba que así quedaba justificado su eventual pase a la organización de César Acuña. (...) Después de todo, el PPC ya ha sido aliado de PPK, de Acuña y de Solidaridad. ¿Y ahora compite contra ellos? En el papel puede verse como una alianza de la derecha institucional pero y esto lo percibe cualquier persona medianamente informada es simplemente una medida desesperada para pasar la valla.|16/12/2015|2376.63|283.57|0|5|Marcos Sifuentes|César Acuña Peralta|Neutro|2015-12
Radio|Capital|Mónica Delta|¿Ya definiste tu candidato presidencial? (Capital)|Entrevista. Urpi Torrado de Datum Internacional habla sobre la última encuesta sobre intención de voto para las elecciones 2016. Keiko Fujimori encabeza la encuesta con un 35 %, le siguen Pedro Pablo Kuczynski con un 14% y Cesar Acuña con un 12%. La especialista menciona que Cesar Acuña tiene una tendencia a subir mientras que PPK puede bajar en las próximas encuestas y afirma que ningún candidato en la historia de las elecciones ha llegado al 50% de intención de voto. Resume que la población quiere una persona con experiencia o una buena reputación. El público opina.|08/12/2015|7261.31||2117||Urpi Torrado|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Candidatos sin plan anticorrupción|José Ugaz, presidente de Transparencia Internacional, advirtió ayer que coincidentemente los candidatos Alan García Pérez, Keiko Fujimori y Alejandro Toledo, denunciados por corrupción, no presentaron planes concretos contra este flagelo, en sus intervenciones en la CADE 2015. (...) Asimismo, dijo que hubo ""generalidades repetidas"" en la exposición de Pedro Pablo Kuczynski, cuya propuesta de una reforma en el sistema de justicia y la aplicación de una ley anticorrupción no estuvo acompañada de tuna explicación sobre los alcances de estas iniciativas. Para Ugaz, la presentación de César Acuña reflejó una clara ""ausencia de ideas"" porque solo se limitó a repetir la propuesta de la muerte civil para funcionarios corruptos.|08/12/2015|4370.08|352.98|0|7|José Ugaz Sánchez-Moreno|César Acuña Peralta|Negativo|2015-12
Televisión|Canal ATV Plus|Hora Clave|Entrevista a Anel Towsend, miembro del equipo de campaña de APP (ATV+)|Entrevista. Anel Towsend, miembro del equipo de campaña de Alianza para el Progreso (APP), aclaró que es la primera vez milita en un partido - en este caso APP - pues antes sólo participó como invitada de otras agrupaciones políticas. Asimismo, indicó que no sabía que en el portal del Jurado Nacional de Elecciones estaba inscrita como integrante de Unión por el Perú. De otro lado, señaló que el equipo de campaña esta trabajando en difundir entre la población los cinco ejes fundamentales que propone el partido para el crecimiento del país, entre ellos la educación (recordó que césar Acuña mencionó que ratificaría ministro de Educación actual). En cuanto a los honorarios de Luis Favre, aseguró que se va a informar del contrato apenas la ONPE lo solicite. En otro momento, defendió la función educativa de la Universidad César Vallejo.|09/12/2015|6910||1382||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Web|Perú 21|peru21.pe|Acuña: ¿Por qué se sorprenden tanto? - Santiago Pedraglio|Una denuncia muy grave, sí. No obstante, Keiko Fujimori y su familia también tienen las suyas, de calibre semejante, y va primera en las encuestas. Sin ir muy lejos, el miércoles la Comisión de Fiscalización del Congreso acordó no citarla por aportes irregulares a su campaña del 2011, según reporte de la ONPE (Perú21 y La República, 10.12.15). Alan García y otros de su partido también han sido denunciados por conductas corruptas. Alejandro Toledo lidia con acusaciones parecidas. ¿Por qué sorprenderse, entonces, de la permisividad ante los manejos de Acuña?|11/12/2015|1874.83||0||Santiago Pedraglio Mendoza|César Acuña Peralta|Neutro|2015-12
