Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Medio Impreso|Gestión|Gestión|Villarán: Urresti no es culpable de caso Bustíos|La candidata a primera vicepresidenta del Partido Nacionalista, Susana Villarán, afirmó que Daniel Urresti no es el autor material ni mediato del asesinato del periodista Hugo Bustíos. “He dudado, pero tengo la convicción de que no es autor del crimen que se le imputa”, comentó en RPP Noticias. A las pocas horas, Sharmelí Bustíos Patiño, hija del periodista, indicó que “Villarán no es jueza para dar por inocente a Daniel Urresti”. “Dejemos que el Poder Judicial dé su veredicto, por algo hay un juicio oral en marcha. Por algo hay audiencias y nosotros seguimos el caso”, aseveró.|22/12/2015|1480.27|116.66|0|28|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Web|Canal N|canaln.pe|Nadine Heredia: Hace mucho tiempo decidí no postular al Congreso|Nadine Heredia afirmó que no postulará al Congreso en las próximas Elecciones Generales del 2016, pues afirmó que se dedicará a fortalecer las bases del Partido Nacionalista Peruano.“Yo he decidido hace bastante tiempo no postular a la lista congresal. (…) No es de mi interés ser congresista”, dijo Heredia Alarcón a una radio local. Además resaltó que la candidatura de Daniel Urresti a la presidencia de la República tiene como objetivo continuar el trabajo de Ollanta Humala.|20/12/2015|104||0||Nadine Heredia Alarcón|Daniel Urresti Elera|Positivo|2015-12
Web|Expreso|expreso.com.pe|Amigos del Vraem - Polidatos|Cuando se le preguntó al congresista Víctor Andrés García Belaunde de dónde cree que el candidato del Partido Nacionalista, Daniel Urresti solventará su candidatura, contestó que esa es una pregunta que se hace constantemente y añadió: “Quisiera saberlo, de repente de sus amigos del Vraem”.|24/12/2015|52||215||Víctor Andrés García Belaúnde|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Diario Uno|Diario Uno|Indecisos; la mayoría - César Lévano|La encuesta de GfK publicada ayer en La República muestra que Keiko Fujimori sigue en la punta de la intención de voto, pero ha bajado dos puntos: de 32 a 30 por ciento. Hay, en cambio, un 36 por ciento que aún no decide su voto o indica que votaría en blanco o viciado. Alan García, después de su publicitada alianza con el PPC, sigue hundiéndose. Ahora está en cinco por ciento, frente al 11 de PPK, el 8 de César Acuña y el 3 de Alejandro Toledo. Bajo el rubro de Otros, con dos por ciento cada uno, aparecen Verónika Mendoza, Julio Guzmán y Daniel Urresti. Más abajo, con 0.2 por ciento, queda Ántero Flores-Aráoz.|21/12/2015|2292|240.65|0|2|César Lévano|Daniel Urresti Elera|Neutro|2015-12
Radio|Exitosa|Exitosa Noticias|Comentarios del candidato a la segunda vicepresidencia por el nacionalismo, Maciste Díaz (Exitosa)|Vía telefónica. Maciste Díaz, candidato a la segunda vicepresidencia por el nacionalismo, mencionó las acciones al interior del partido y resaltó la figura de la exalcaldesa Susana Villarán en la Municipalidad de Lima, así como la del candidato presidencial, Daniel Urresti. Enfatizó que cree en la inocencia del exministro.|22/12/2015|1391.04||736||Maciste Diaz Abad|Daniel Urresti Elera|Positivo|2015-12
Web|Perú 21|peru21.pe|Pásame tu plancha - Alfredo Ferrero|Frente Amplio, de Verónika Mendoza, está con el padre Arana y Alan Fairlie. La izquierda va desunida. El partido de gobierno va con el ex ministro Urresti y su gran sorpresa, Susana Villarán. Solidaridad, que parecía no que presentaba plancha, va con Nano Guerra García, que iba a lanzarse por el Partido Humanista de Yehude, y con el congresista José Luna, que tiene los recursos y movilizaciones partidarias. Acción Popular intentará sorprender con Alfredo Barnechea, hombre de gran preparación, acompañado por el congresista Víctor Andrés García Belaunde y Edmundo del Águila. Otras planchas intentarán el milagro con poca opción.|24/12/2015|1874.83||0||Alfredo Ferrero Diez-Canseco|Daniel Urresti Elera|Positivo|2015-12
Web|Expreso|expreso.com.pe|Sheput: Acuña es el candidato de Gobierno y Urresti se dedicará a demoler|El integrante del equipo de campaña de Peruanos por el Kambio, Juan Sheput, considera que el candidato César Acuña ya empezó a detenerse en las encuestas de intención de voto, por su ""falta de seriedad"".|14/12/2015|52||0||Juan Manuel Sheput Moore|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Trome|Trome|Dan con palo a Susana|Las críticas a Susana Villarán por integrar la plancha presidencial del nacionalismo, al lado de Daniel Urresti (enjuiciado por el asesinato del periodista Hugo Bustíos, en 1988), no solo vinieron de sus adversarios políticos, sino también de personas cercanas. (...) En tanto, el exregidor Augusto Rey le dijo a Villarán que 'existe muchas maneras de combatir al fujimorismo, pero al lado de Urresti no es una de ellas"".|23/12/2015|7966.46|326.28|0|8|Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Web|Andina|andina.com.pe|Urresti: el país necesita reconciliación, pero no olvido|El candidato del Partido Nacionalista, Daniel Urresti, señaló hoy que el país necesita reconciliación, pero no olvido, en alusión a quienes en el pasado propiciaron la corrupción y que hoy se presentan con un discurso contra este flagelo. Urresti señaló que el Partido Nacionalista ha logrado “una plancha excelente” con la participación de la exalcaldesa de Lima, Susana Villarán y el exgobernador regional de Huancavelica, Maciste Díaz.. (...) Por su parte, Villarán señaló que si bien fue crítica del caso Madre Mía contra el entonces candidato y ahora presidente Ollanta Humala, tras la decisión del Ministerio Público y el Poder Judicial de archivar el caso, se acercó a Humala y le manifestó sus disculpas..|21/12/2015|98.6||0||Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Radio|Radio San Borja|San Borja Noticias -Tarde |Comentario del periodista Rubén Trujillo sobre coyuntura política (San Borja)|El periodista Rubén Trujillo informó que los integrantes de la plancha presidencial de Pedro Pablo Kuczynski son el exgobernador regional de Moquegua Martín Vizcarra y la exministra Mercedes Aráoz.|18/12/2015|388.41||363||Rubén Trujillo|Daniel Urresti Elera|Negativo|2015-12
Televisión|RPP|Las 5 de las 7|Entrevista a los analistas políticos Carlos Tapia y Juan Sheput sobre la posición de Daniel Abugattás en el nacionalismo (RPP TV)|Daniel Abugattás llamó mentirosa a Ana María Solórzano. Sobre el particular, el politólogo Juan Sheput sostuvo que el JNE tiene la última palabra sobre el caso de Daniel Abugattás y adjudicó a Nadine Heredia la actitud inmadura de querer sacar al polémico nacionalista. Además, sostuvo que Abugattás con el ministro de Economía (Alonso Segura) fueron muy críticos de la candidatura de Daniel Urresti. A su turno, el analista político Carlos Tapia señaló que el parecer Daniel Abugattás quería ser candidato presidencial, pero Nadine Heredia le dijo que no.|15/12/2015|2811.12||636||Juan Manuel Sheput Moore|Daniel Urresti Elera|Neutro|2015-12
Radio|Exitosa|Exitosa|Declaraciones de Julia Teves (Exitosa)|Despacho. La parlamentaria Julia Teves se pronunció sobre el candidato presencial Daniel Urresti. “Gana Perú es demócrata”, precisó.|15/12/2015|204.12||108||Julia Teves Quispe|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|Expreso|Expreso|Gobierno usará a las FF.AA.|El congresista Carlos Tubino, integrante de la Comisión de Defensa, afirmó que se relevó del cargo de comandante general del Ejército al general Carlos Vergara porque no tenía la confianza del presidente Ollanta Humala para efectuar los cambios y las invitaciones a retiro en dicha arma. ""Estamos en un proceso electoral y lo que se quiere, en lo posible, es usar algunos medios del Ejército en apoyo a la candidatura de Daniel Urresti. Al inicio de campaña se puede camuflar material de propaganda en helicópteros y llevarlos a diversas partes"", afirmó.|30/12/2015|1055.73|172.89|0|7|Carlos Mario del Carmen Tubino Arias-Schreiber|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Expreso|Expreso|¿Que te pasa? - Manuel Erausquin|La política siempre viene premunida de In sorpresas inverosímiles y contradictorias: la coherencia discursiva o ética e desplaza con absoluto cinismo cuando los intereses personales se imponen por encima de todas las cosas Susana Villarán lo ha demostrado al formar parte de la plancha presidencial de Daniel Urresti. Imposible hallar otra razón. La contradicción parte desde la misma imagen que Susana Villarán ha querido proyectar toda su vida política: una defensora de los derechos humanos, protectora de las mujeres y luchadora socia!. Bueno, eso lo tiró al tacho con su incorporación a la plancha del nacionalismo con Daniel Urresti como presidente. Porque, digamos, Urresti es compatible con asuntos de derechos humanos? La respuesta no exige mucho esfuerzo. El juicio que se le sigue a Daniel Urresti, el candidato nacionalista, no es una frivolidad. Es un proceso judicial por su presenta participación en el asesinato del periodista Hago Bustíos, en 1988, en Ayacucho Y como se sabe, este colega que era corresponsal de la revista Caretas fue volado en pedazos.|22/12/2015|1104.84|180.35|0|12|Manuel Erausquin|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|""Las 19 planchas revelan una crisis""|Entrevista a Víctor Andrés Ponce, analista político. (...) ¿Pero es el Apra y Alan García están golpeados? Hayquienes confunden sus de seos con la realidad. El partido no ha empezado. Hemos visto la presentación de los equipos y las camisetas. En esta primera etapa, quien mejor ha hecho política es esta convergencia. Paradójicamente no sale en las encuestas. La última de GfK no mide esta alianza. La campa- ña electoral empieza en enero. Lo positivo es que la política se está recuperando. ¿En qué sentido? Ejemplo: Luis Castañeda ganó largamente a Villarán con la mayoría de medios en su contra.Y continuó gobernando con los medios en contra. Con tres procesos electorales a cuestas, la gente aprende. La democracia y el crecimiento económico crean electores críticos.|27/12/2015|16461.57|1585.18|0|2|Víctor Andrés Ponce|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Exitosa|Exitosa Diario|Políticos: personajes de ficción - Manuel Erausquin|El año culmina con varias sensaciones con relación a los políticos en nuestro país.(...) Alianza Popular, la hermandad del APRA y el PPC seria en los años ochenta y noventa ciencia ficción. Eso quiere dedr que nada está escrito, todo puede ocurrir cuando urgencias electorales apremian. Ahora, incorporaciones a tiendas políticas como la de Vladimiro Huaroc a Fuerza Popular, el partido de Keiko Fujimori.(...) Y en ese sentido, la presencia de damas muy respetables en planchas bien quemadas inquietan Y hacen casi imposible entender sus decisiones: Anel Townsend con Acuña y Susana Villarán con Urresti son dos claros ejemplos donde el terror se impone.|26/12/2015|1667.14|223.85|0|9|Manuel Erausquin|Daniel Urresti Elera|Negativo|2015-12
Web|El Comercio|elcomercio.pe|""2015: El rompecabezas regional"", por José Carlos Requena|Mientras en Lima la escena nacional se ve poblada de cerca de 20 planchas presidenciales y mutaciones políticas sorpresivas, en regiones se ven crecientemente espacios que son gobernados por dos tendencias marcadamente distintas. En enero, por ejemplo, Fuerza Popular tomó brevemente la alcaldía provincial de Cajamarca para convivir con el Movimiento de Afirmación (MAS) del encarcelado Gregorio Santos, que ganó la gobernación regional. La aparente bipolaridad fue breve: el alcalde Manuel Becerra, el transitorio fujimorista, renunció a Fuerza Popular a fines de abril. En noviembre, Becerra empezó a apoyar a César Acuña.|27/12/2015|5994.53||0||José Carlos Requena|Daniel Urresti Elera|Neutro|2015-12
Web|La República|larepublica.pe|Conmigo esto no sucedía - Augusto Álvarez Rodrich|La gente no vota el 24 de diciembre sino el 10 de abril. Alfredo Barnechea sobre las encuestas.|28/12/2015|1014.43||0||Luis Carlos Antonio Iberico Nuñez|Daniel Urresti Elera|Positivo|2015-12
Web|La República|larepublica.pe|Verónika Mendoza se vería perjudicada por “fragmentación de la izquierda”|Antonio Zapata, historiador y analista político, advirtió que la izquierda en el país afronta una “fragmentación radical” que podría afectar severamente la candidatura de Verónika Mendoza en las elecciones del próximo año. (...) La presencia de Vladimiro Huaroc en la plancha de Keiko Fujimori y de la exalcaldesa de Lima, Susana Villarán, como parte del equipo de Daniel Urresti, “revela el fracaso de no conformar un frente unitario”, comentó el especialista.|26/12/2015|1014.43|274.9|0||Antonio Zapata Velasco|Daniel Urresti Elera|Negativo|2015-12
